Customer ID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
8147,7,8,17456,4,4,3,443,Loyal Customers
8148,201,6,18596,2,3,4,234,At Risk
8149,198,3,8218,2,1,1,211,Regular Customers
8150,301,5,14407,2,2,3,223,Regular Customers
8151,61,8,20668,4,4,4,444,Champions
8152,107,4,9767,3,2,2,322,Regular Customers
8153,244,4,10746,2,2,2,222,Regular Customers
8154,28,8,23483,4,4,4,444,Champions
8155,41,7,22642,4,4,4,444,Champions
8156,365,5,15828,2,2,3,223,Regular Customers
8157,171,9,24262,3,4,4,344,Loyal Customers
8158,114,7,20205,3,4,4,344,Loyal Customers
8159,195,4,11196,2,2,2,222,Regular Customers
8160,471,3,7626,1,1,1,111,Lost Customers
8161,74,6,15204,4,3,3,433,Loyal Customers
8162,698,3,6690,1,1,1,111,Lost Customers
8163,125,5,13876,3,2,3,323,Potential Loyalists
8164,719,4,15142,1,2,3,123,Lost Customers
8165,225,5,16615,2,2,3,223,Regular Customers
8166,7,4,12421,4,2,2,422,Regular Customers
8167,230,4,13891,2,2,3,223,Regular Customers
8168,144,5,19539,3,2,4,324,Potential Loyalists
8169,180,3,9670,3,1,2,312,Regular Customers
8170,126,3,6528,3,1,1,311,Regular Customers
8171,492,6,22358,1,3,4,134,At Risk
8172,199,1,4680,2,1,1,211,Regular Customers
8173,144,5,15726,3,2,3,323,Potential Loyalists
8174,260,5,16804,2,2,3,223,Regular Customers
8175,363,4,6196,2,2,1,221,Regular Customers
8176,119,6,19060,3,3,4,334,Loyal Customers
8177,13,7,21554,4,4,4,444,Champions
8178,128,7,15446,3,4,3,343,Loyal Customers
8179,113,4,12126,3,2,2,322,Regular Customers
8180,170,6,15675,3,3,3,333,Loyal Customers
8181,767,3,9058,1,1,2,112,Lost Customers
8182,18,4,13473,4,2,3,423,Potential Loyalists
8183,123,5,8372,3,2,1,321,Regular Customers
8184,514,4,5433,1,2,1,121,Lost Customers
8185,256,7,12023,2,4,2,242,At Risk
8186,86,7,20860,3,4,4,344,Loyal Customers
8187,188,10,25620,2,4,4,244,At Risk
8188,289,4,10087,2,2,2,222,Regular Customers
8189,168,3,7625,3,1,1,311,Regular Customers
8190,448,1,895,1,1,1,111,Lost Customers
8191,487,2,6271,1,1,1,111,Lost Customers
8192,758,4,11433,1,2,2,122,Lost Customers
8193,143,5,14689,3,2,3,323,Potential Loyalists
8194,69,13,33997,4,4,4,444,Champions
8195,9,6,17466,4,3,3,433,Loyal Customers
8196,322,4,10969,2,2,2,222,Regular Customers
8197,868,2,2025,1,1,1,111,Lost Customers
8198,307,3,7777,2,1,1,211,Regular Customers
8199,0,8,20471,4,4,4,444,Champions
8200,957,5,12965,1,2,2,122,Lost Customers
8201,608,2,6660,1,1,1,111,Lost Customers
8202,130,4,13098,3,2,3,323,Potential Loyalists
8203,306,6,11364,2,3,2,232,At Risk
8204,41,7,13740,4,4,3,443,Loyal Customers
8205,5,9,20612,4,4,4,444,Champions
8206,107,6,14126,3,3,3,333,Loyal Customers
8207,110,7,21754,3,4,4,344,Loyal Customers
8208,34,7,17734,4,4,3,443,Loyal Customers
8209,243,6,16046,2,3,3,233,At Risk
8210,73,1,1211,4,1,1,411,Regular Customers
8211,381,5,12417,1,2,2,122,Lost Customers
8212,342,6,19301,2,3,4,234,At Risk
8213,169,5,15637,3,2,3,323,Potential Loyalists
8214,61,6,18588,4,3,4,434,Loyal Customers
8215,5,7,16750,4,4,3,443,Loyal Customers
8216,140,4,9866,3,2,2,322,Regular Customers
8217,137,9,25572,3,4,4,344,Loyal Customers
8218,115,5,8064,3,2,1,321,Regular Customers
8219,322,6,20640,2,3,4,234,At Risk
8220,296,7,25551,2,4,4,244,At Risk
8221,224,5,13257,2,2,3,223,Regular Customers
8222,9,6,20883,4,3,4,434,Loyal Customers
8223,570,8,25553,1,4,4,144,At Risk
8224,228,5,8916,2,2,2,222,Regular Customers
8225,97,6,14946,3,3,3,333,Loyal Customers
8226,153,6,16641,3,3,3,333,Loyal Customers
8227,40,5,11513,4,2,2,422,Regular Customers
8228,344,8,26137,2,4,4,244,At Risk
8229,360,6,9379,2,3,2,232,At Risk
8230,322,7,14371,2,4,3,243,At Risk
8231,64,9,19738,4,4,4,444,Champions
8232,47,8,24387,4,4,4,444,Champions
8233,552,6,17627,1,3,3,133,At Risk
8234,904,1,873,1,1,1,111,Lost Customers
8235,348,6,24791,2,3,4,234,At Risk
8236,208,5,16547,2,2,3,223,Regular Customers
8237,212,6,17095,2,3,3,233,At Risk
8238,132,9,32380,3,4,4,344,Loyal Customers
8239,112,5,11035,3,2,2,322,Regular Customers
8240,5,5,15133,4,2,3,423,Potential Loyalists
8241,155,7,22610,3,4,4,344,Loyal Customers
8242,4,7,24575,4,4,4,444,Champions
8243,285,3,7318,2,1,1,211,Regular Customers
8244,48,5,10464,4,2,2,422,Regular Customers
8245,2,2,7516,4,1,1,411,Regular Customers
8246,669,7,15966,1,4,3,143,At Risk
8247,295,7,18716,2,4,4,244,At Risk
8248,152,3,5429,3,1,1,311,Regular Customers
8249,43,5,12539,4,2,2,422,Regular Customers
8250,577,3,5437,1,1,1,111,Lost Customers
8251,101,6,20698,3,3,4,334,Loyal Customers
8252,20,6,14411,4,3,3,433,Loyal Customers
8253,63,4,7242,4,2,1,421,Regular Customers
8254,185,6,14307,3,3,3,333,Loyal Customers
8255,499,1,5274,1,1,1,111,Lost Customers
8256,27,5,10828,4,2,2,422,Regular Customers
8257,240,3,3249,2,1,1,211,Regular Customers
8258,783,1,4188,1,1,1,111,Lost Customers
8259,60,4,11660,4,2,2,422,Regular Customers
8260,79,6,18485,3,3,4,334,Loyal Customers
8261,24,2,6752,4,1,1,411,Regular Customers
8262,66,3,12042,4,1,2,412,Regular Customers
8263,121,7,18162,3,4,4,344,Loyal Customers
8264,816,6,14868,1,3,3,133,At Risk
8265,700,3,2591,1,1,1,111,Lost Customers
8266,83,6,16398,3,3,3,333,Loyal Customers
8267,18,4,10080,4,2,2,422,Regular Customers
8268,198,3,8010,2,1,1,211,Regular Customers
8269,173,5,13298,3,2,3,323,Potential Loyalists
8270,269,5,5683,2,2,1,221,Regular Customers
8271,141,5,12980,3,2,2,322,Regular Customers
8272,157,5,12785,3,2,2,322,Regular Customers
8273,29,5,10632,4,2,2,422,Regular Customers
8274,235,4,8433,2,2,1,221,Regular Customers
8275,501,3,9427,1,1,2,112,Lost Customers
8276,229,6,13037,2,3,3,233,At Risk
8277,78,9,22533,3,4,4,344,Loyal Customers
8278,1,4,9987,4,2,2,422,Regular Customers
8279,290,5,12618,2,2,2,222,Regular Customers
8280,4,8,21987,4,4,4,444,Champions
8281,339,5,19227,2,2,4,224,Big Spenders
8282,144,5,10486,3,2,2,322,Regular Customers
8283,255,7,9834,2,4,2,242,At Risk
8284,678,1,1026,1,1,1,111,Lost Customers
8285,33,5,12814,4,2,2,422,Regular Customers
8286,295,2,1978,2,1,1,211,Regular Customers
8287,160,6,20935,3,3,4,334,Loyal Customers
8288,505,3,9400,1,1,2,112,Lost Customers
8289,118,3,8299,3,1,1,311,Regular Customers
8290,18,7,13232,4,4,3,443,Loyal Customers
8291,372,3,13836,1,1,3,113,Lost Customers
8292,308,4,5115,2,2,1,221,Regular Customers
8293,1027,2,1728,1,1,1,111,Lost Customers
8294,196,6,16341,2,3,3,233,At Risk
8295,9,5,17151,4,2,3,423,Potential Loyalists
8296,17,3,6642,4,1,1,411,Regular Customers
8297,388,2,6324,1,1,1,111,Lost Customers
8298,149,4,8076,3,2,1,321,Regular Customers
8299,148,7,13785,3,4,3,343,Loyal Customers
8300,319,7,19791,2,4,4,244,At Risk
8301,218,2,6235,2,1,1,211,Regular Customers
8302,181,8,17975,3,4,4,344,Loyal Customers
8303,230,7,14883,2,4,3,243,At Risk
8304,267,5,14640,2,2,3,223,Regular Customers
8305,416,5,14163,1,2,3,123,Lost Customers
8306,4,3,9341,4,1,2,412,Regular Customers
8307,494,4,9213,1,2,2,122,Lost Customers
8308,331,5,17521,2,2,3,223,Regular Customers
8309,29,3,9404,4,1,2,412,Regular Customers
8310,1,3,6995,4,1,1,411,Regular Customers
8311,720,2,6684,1,1,1,111,Lost Customers
8312,54,7,16223,4,4,3,443,Loyal Customers
8313,434,5,17424,1,2,3,123,Lost Customers
8314,93,4,9817,3,2,2,322,Regular Customers
8315,70,6,10582,4,3,2,432,Loyal Customers
8316,1081,3,7240,1,1,1,111,Lost Customers
8317,914,1,2738,1,1,1,111,Lost Customers
8318,182,7,20743,3,4,4,344,Loyal Customers
8319,413,4,11755,1,2,2,122,Lost Customers
8320,232,3,6467,2,1,1,211,Regular Customers
8321,384,3,6463,1,1,1,111,Lost Customers
8322,226,2,9474,2,1,2,212,Regular Customers
8323,1,11,29721,4,4,4,444,Champions
8324,257,4,8834,2,2,2,222,Regular Customers
8325,19,7,24345,4,4,4,444,Champions
8326,114,4,12703,3,2,2,322,Regular Customers
8327,186,9,24934,3,4,4,344,Loyal Customers
8328,233,4,17975,2,2,4,224,Big Spenders
8329,39,6,19284,4,3,4,434,Loyal Customers
8330,75,8,16585,4,4,3,443,Loyal Customers
8331,291,5,14405,2,2,3,223,Regular Customers
8332,424,2,6823,1,1,1,111,Lost Customers
8333,133,3,9090,3,1,2,312,Regular Customers
8334,531,3,6405,1,1,1,111,Lost Customers
8335,10,7,20435,4,4,4,444,Champions
8336,147,7,19301,3,4,4,344,Loyal Customers
8337,443,2,3318,1,1,1,111,Lost Customers
8338,416,8,20003,1,4,4,144,At Risk
8339,600,7,23644,1,4,4,144,At Risk
8340,354,7,18308,2,4,4,244,At Risk
8341,213,4,6801,2,2,1,221,Regular Customers
8342,29,4,10119,4,2,2,422,Regular Customers
8343,185,9,25360,3,4,4,344,Loyal Customers
8344,130,4,10855,3,2,2,322,Regular Customers
8345,23,3,9577,4,1,2,412,Regular Customers
8346,103,1,420,3,1,1,311,Regular Customers
8347,563,3,7839,1,1,1,111,Lost Customers
8348,75,4,12176,4,2,2,422,Regular Customers
8349,118,6,23274,3,3,4,334,Loyal Customers
8350,7,5,15805,4,2,3,423,Potential Loyalists
8351,233,5,14696,2,2,3,223,Regular Customers
8352,146,5,8253,3,2,1,321,Regular Customers
8353,259,7,19804,2,4,4,244,At Risk
8354,319,3,7462,2,1,1,211,Regular Customers
8355,364,8,21621,2,4,4,244,At Risk
8356,451,5,14069,1,2,3,123,Lost Customers
8357,365,3,5339,2,1,1,211,Regular Customers
8358,26,4,16845,4,2,3,423,Potential Loyalists
8359,69,5,5861,4,2,1,421,Regular Customers
8360,143,6,22920,3,3,4,334,Loyal Customers
8361,23,3,9167,4,1,2,412,Regular Customers
8362,410,4,7763,1,2,1,121,Lost Customers
8363,287,3,7215,2,1,1,211,Regular Customers
8364,224,2,5032,2,1,1,211,Regular Customers
8365,361,4,7641,2,2,1,221,Regular Customers
8366,16,3,8324,4,1,1,411,Regular Customers
8367,294,1,3866,2,1,1,211,Regular Customers
8368,446,4,15524,1,2,3,123,Lost Customers
8369,205,6,17695,2,3,3,233,At Risk
8370,8,8,13321,4,4,3,443,Loyal Customers
8371,371,3,13224,1,1,3,113,Lost Customers
8372,268,2,2888,2,1,1,211,Regular Customers
8373,253,5,11537,2,2,2,222,Regular Customers
8374,368,5,18100,2,2,4,224,Big Spenders
8375,362,6,13830,2,3,3,233,At Risk
8376,89,11,31148,3,4,4,344,Loyal Customers
8377,88,6,16874,3,3,3,333,Loyal Customers
8378,658,4,12456,1,2,2,122,Lost Customers
8379,67,4,8761,4,2,2,422,Regular Customers
8380,20,5,13886,4,2,3,423,Potential Loyalists
8381,86,6,15595,3,3,3,333,Loyal Customers
8382,0,3,8199,4,1,1,411,Regular Customers
8383,127,2,5413,3,1,1,311,Regular Customers
8384,430,4,6473,1,2,1,121,Lost Customers
8385,36,4,11689,4,2,2,422,Regular Customers
8386,56,6,18125,4,3,4,434,Loyal Customers
8387,16,5,17848,4,2,3,423,Potential Loyalists
8388,528,5,13859,1,2,3,123,Lost Customers
8389,302,3,5749,2,1,1,211,Regular Customers
8390,409,5,10735,1,2,2,122,Lost Customers
8391,51,3,14512,4,1,3,413,Potential Loyalists
8392,1341,1,1405,1,1,1,111,Lost Customers
8393,197,11,31260,2,4,4,244,At Risk
8394,13,6,17301,4,3,3,433,Loyal Customers
8395,4,4,16619,4,2,3,423,Potential Loyalists
8396,148,7,15437,3,4,3,343,Loyal Customers
8397,35,4,14469,4,2,3,423,Potential Loyalists
8398,519,2,1290,1,1,1,111,Lost Customers
8399,229,4,13151,2,2,3,223,Regular Customers
8400,740,5,11248,1,2,2,122,Lost Customers
8401,306,4,15099,2,2,3,223,Regular Customers
8402,73,4,14373,4,2,3,423,Potential Loyalists
8403,11,10,31185,4,4,4,444,Champions
8404,432,4,6348,1,2,1,121,Lost Customers
8405,163,2,3811,3,1,1,311,Regular Customers
8406,920,1,814,1,1,1,111,Lost Customers
8407,558,3,8201,1,1,1,111,Lost Customers
8408,400,4,16332,1,2,3,123,Lost Customers
8409,105,4,16423,3,2,3,323,Potential Loyalists
8410,115,3,7986,3,1,1,311,Regular Customers
8411,598,5,17531,1,2,3,123,Lost Customers
8412,11,7,18726,4,4,4,444,Champions
8413,551,3,11902,1,1,2,112,Lost Customers
8414,135,5,15766,3,2,3,323,Potential Loyalists
8415,259,4,15985,2,2,3,223,Regular Customers
8416,146,5,11126,3,2,2,322,Regular Customers
8417,77,6,16670,4,3,3,433,Loyal Customers
8418,482,4,19120,1,2,4,124,Lost Customers
8419,496,3,6100,1,1,1,111,Lost Customers
8420,785,4,13018,1,2,3,123,Lost Customers
8421,331,3,12707,2,1,2,212,Regular Customers
8422,100,6,14330,3,3,3,333,Loyal Customers
8423,406,3,5297,1,1,1,111,Lost Customers
8424,74,4,3761,4,2,1,421,Regular Customers
8425,6,5,12496,4,2,2,422,Regular Customers
8426,284,9,19848,2,4,4,244,At Risk
8427,526,5,13608,1,2,3,123,Lost Customers
8428,480,2,9029,1,1,2,112,Lost Customers
8429,154,3,10098,3,1,2,312,Regular Customers
8430,78,9,25811,3,4,4,344,Loyal Customers
8431,240,3,7786,2,1,1,211,Regular Customers
8432,319,4,13150,2,2,3,223,Regular Customers
8433,41,9,25616,4,4,4,444,Champions
8434,838,4,14681,1,2,3,123,Lost Customers
8435,17,10,26058,4,4,4,444,Champions
8436,450,4,11149,1,2,2,122,Lost Customers
8437,43,3,6923,4,1,1,411,Regular Customers
8438,96,5,17864,3,2,3,323,Potential Loyalists
8439,442,5,12405,1,2,2,122,Lost Customers
8440,20,8,22717,4,4,4,444,Champions
8441,111,5,17323,3,2,3,323,Potential Loyalists
8442,452,4,10939,1,2,2,122,Lost Customers
8443,99,4,5122,3,2,1,321,Regular Customers
8444,353,5,14033,2,2,3,223,Regular Customers
8445,8,7,13412,4,4,3,443,Loyal Customers
8446,75,5,13703,4,2,3,423,Potential Loyalists
8447,101,3,8332,3,1,1,311,Regular Customers
8448,159,7,21790,3,4,4,344,Loyal Customers
8449,455,5,15731,1,2,3,123,Lost Customers
8450,21,5,15394,4,2,3,423,Potential Loyalists
8451,130,6,19880,3,3,4,334,Loyal Customers
8452,273,4,9575,2,2,2,222,Regular Customers
8453,500,3,8366,1,1,1,111,Lost Customers
8454,1216,2,6428,1,1,1,111,Lost Customers
8455,305,3,9406,2,1,2,212,Regular Customers
8456,481,5,16295,1,2,3,123,Lost Customers
8457,293,4,15007,2,2,3,223,Regular Customers
8458,259,6,13357,2,3,3,233,At Risk
8459,492,4,12162,1,2,2,122,Lost Customers
8460,658,3,5790,1,1,1,111,Lost Customers
8461,70,5,14464,4,2,3,423,Potential Loyalists
8462,50,4,13875,4,2,3,423,Potential Loyalists
8463,414,2,6894,1,1,1,111,Lost Customers
8464,68,6,18850,4,3,4,434,Loyal Customers
8465,439,1,3240,1,1,1,111,Lost Customers
8466,227,3,8894,2,1,2,212,Regular Customers
8467,39,7,12186,4,4,2,442,Loyal Customers
8468,1114,3,10881,1,1,2,112,Lost Customers
8469,67,9,26223,4,4,4,444,Champions
8470,10,8,19588,4,4,4,444,Champions
8471,29,9,27172,4,4,4,444,Champions
8472,51,6,17680,4,3,3,433,Loyal Customers
8473,32,4,11804,4,2,2,422,Regular Customers
8474,4,4,14633,4,2,3,423,Potential Loyalists
8475,206,5,19843,2,2,4,224,Big Spenders
8476,41,8,20725,4,4,4,444,Champions
8477,120,8,26173,3,4,4,344,Loyal Customers
8478,299,4,10287,2,2,2,222,Regular Customers
8479,86,6,10178,3,3,2,332,Loyal Customers
8480,445,3,3191,1,1,1,111,Lost Customers
8481,271,5,15394,2,2,3,223,Regular Customers
8482,59,4,6110,4,2,1,421,Regular Customers
8483,120,6,12793,3,3,2,332,Loyal Customers
8484,514,6,11599,1,3,2,132,At Risk
8485,9,4,9285,4,2,2,422,Regular Customers
8486,325,4,7535,2,2,1,221,Regular Customers
8487,104,5,12450,3,2,2,322,Regular Customers
8488,683,2,2075,1,1,1,111,Lost Customers
8489,182,4,8607,3,2,1,321,Regular Customers
8490,14,6,15554,4,3,3,433,Loyal Customers
8491,737,3,7687,1,1,1,111,Lost Customers
8492,446,4,9993,1,2,2,122,Lost Customers
8493,37,6,18455,4,3,4,434,Loyal Customers
8494,189,6,11961,2,3,2,232,At Risk
8495,168,7,19314,3,4,4,344,Loyal Customers
8496,308,4,12385,2,2,2,222,Regular Customers
8497,269,8,18285,2,4,4,244,At Risk
8498,408,6,21367,1,3,4,134,At Risk
8499,181,7,18814,3,4,4,344,Loyal Customers
8500,48,5,12645,4,2,2,422,Regular Customers
8501,14,6,14911,4,3,3,433,Loyal Customers
8502,214,4,6226,2,2,1,221,Regular Customers
8503,106,4,8047,3,2,1,321,Regular Customers
8504,338,5,12615,2,2,2,222,Regular Customers
8505,22,5,15931,4,2,3,423,Potential Loyalists
8506,184,4,9867,3,2,2,322,Regular Customers
8507,63,5,17993,4,2,4,424,Potential Loyalists
8508,75,6,9637,4,3,2,432,Loyal Customers
8509,288,3,9162,2,1,2,212,Regular Customers
8510,132,7,20713,3,4,4,344,Loyal Customers
8511,211,2,4774,2,1,1,211,Regular Customers
8512,741,4,10933,1,2,2,122,Lost Customers
8513,85,6,15864,3,3,3,333,Loyal Customers
8514,20,7,22060,4,4,4,444,Champions
8515,380,2,4519,1,1,1,111,Lost Customers
8516,115,5,11800,3,2,2,322,Regular Customers
8517,247,6,17399,2,3,3,233,At Risk
8518,387,4,11516,1,2,2,122,Lost Customers
8519,83,2,5755,3,1,1,311,Regular Customers
8520,280,4,10123,2,2,2,222,Regular Customers
8521,629,3,6761,1,1,1,111,Lost Customers
8522,77,6,13678,4,3,3,433,Loyal Customers
8523,98,6,21253,3,3,4,334,Loyal Customers
8524,280,8,22157,2,4,4,244,At Risk
8525,97,7,20581,3,4,4,344,Loyal Customers
8526,331,4,12683,2,2,2,222,Regular Customers
8527,418,3,12005,1,1,2,112,Lost Customers
8528,326,4,7938,2,2,1,221,Regular Customers
8529,278,6,11724,2,3,2,232,At Risk
8530,121,6,23203,3,3,4,334,Loyal Customers
8531,600,2,5953,1,1,1,111,Lost Customers
8532,215,6,13669,2,3,3,233,At Risk
8533,328,6,19603,2,3,4,234,At Risk
8534,95,4,9246,3,2,2,322,Regular Customers
8535,78,8,26439,3,4,4,344,Loyal Customers
8536,41,3,14826,4,1,3,413,Potential Loyalists
8537,276,2,7888,2,1,1,211,Regular Customers
8538,651,2,6876,1,1,1,111,Lost Customers
8539,109,3,8243,3,1,1,311,Regular Customers
8540,183,4,13351,3,2,3,323,Potential Loyalists
8541,51,7,17546,4,4,3,443,Loyal Customers
8542,214,8,22513,2,4,4,244,At Risk
8543,685,5,13179,1,2,3,123,Lost Customers
8544,175,8,17438,3,4,3,343,Loyal Customers
8545,6,4,10404,4,2,2,422,Regular Customers
8546,251,5,16648,2,2,3,223,Regular Customers
8547,403,4,17357,1,2,3,123,Lost Customers
8548,14,6,16136,4,3,3,433,Loyal Customers
8549,68,5,12184,4,2,2,422,Regular Customers
8550,240,3,12666,2,1,2,212,Regular Customers
8551,20,7,15873,4,4,3,443,Loyal Customers
8552,1088,1,2266,1,1,1,111,Lost Customers
8553,175,4,6191,3,2,1,321,Regular Customers
8554,12,7,21350,4,4,4,444,Champions
8555,85,4,15795,3,2,3,323,Potential Loyalists
8556,95,9,24145,3,4,4,344,Loyal Customers
8557,832,2,5474,1,1,1,111,Lost Customers
8558,24,5,10915,4,2,2,422,Regular Customers
8559,306,10,25471,2,4,4,244,At Risk
8560,46,8,24877,4,4,4,444,Champions
8561,72,11,35375,4,4,4,444,Champions
8562,322,5,11554,2,2,2,222,Regular Customers
8563,66,8,29329,4,4,4,444,Champions
8564,294,3,9223,2,1,2,212,Regular Customers
8565,256,6,17410,2,3,3,233,At Risk
8566,160,9,13932,3,4,3,343,Loyal Customers
8567,501,4,11397,1,2,2,122,Lost Customers
8568,171,8,21185,3,4,4,344,Loyal Customers
8569,139,5,14188,3,2,3,323,Potential Loyalists
8570,617,4,6062,1,2,1,121,Lost Customers
8571,79,4,11776,3,2,2,322,Regular Customers
8572,67,5,9466,4,2,2,422,Regular Customers
8573,244,5,9196,2,2,2,222,Regular Customers
8574,814,4,11790,1,2,2,122,Lost Customers
8575,71,6,12273,4,3,2,432,Loyal Customers
8576,65,3,11257,4,1,2,412,Regular Customers
8577,86,6,9419,3,3,2,332,Loyal Customers
8578,14,7,22529,4,4,4,444,Champions
8579,101,4,13458,3,2,3,323,Potential Loyalists
8580,118,5,11835,3,2,2,322,Regular Customers
8581,51,6,17176,4,3,3,433,Loyal Customers
8582,199,6,18905,2,3,4,234,At Risk
8583,342,5,10151,2,2,2,222,Regular Customers
8584,491,5,15606,1,2,3,123,Lost Customers
8585,232,5,14819,2,2,3,223,Regular Customers
8586,21,3,13770,4,1,3,413,Potential Loyalists
8587,898,1,1440,1,1,1,111,Lost Customers
8588,652,1,5077,1,1,1,111,Lost Customers
8589,17,6,17470,4,3,3,433,Loyal Customers
8590,526,4,15235,1,2,3,123,Lost Customers
8591,101,6,15844,3,3,3,333,Loyal Customers
8592,255,7,20837,2,4,4,244,At Risk
8593,317,2,6490,2,1,1,211,Regular Customers
8594,18,6,17806,4,3,3,433,Loyal Customers
8595,721,3,3189,1,1,1,111,Lost Customers
8596,256,5,10804,2,2,2,222,Regular Customers
8597,29,5,9572,4,2,2,422,Regular Customers
8598,64,2,5179,4,1,1,411,Regular Customers
8599,65,8,26969,4,4,4,444,Champions
8600,5,5,12190,4,2,2,422,Regular Customers
8601,153,4,13274,3,2,3,323,Potential Loyalists
8602,158,5,10881,3,2,2,322,Regular Customers
8603,73,5,15286,4,2,3,423,Potential Loyalists
8604,38,1,3876,4,1,1,411,Regular Customers
8605,537,3,10546,1,1,2,112,Lost Customers
8606,105,4,16426,3,2,3,323,Potential Loyalists
8607,54,6,13724,4,3,3,433,Loyal Customers
8608,325,6,12418,2,3,2,232,At Risk
8609,634,5,13825,1,2,3,123,Lost Customers
8610,740,1,4592,1,1,1,111,Lost Customers
8611,128,4,14848,3,2,3,323,Potential Loyalists
8612,560,3,10418,1,1,2,112,Lost Customers
8613,19,6,15995,4,3,3,433,Loyal Customers
8614,19,6,17569,4,3,3,433,Loyal Customers
8615,191,7,20911,2,4,4,244,At Risk
8616,88,11,41157,3,4,4,344,Loyal Customers
8617,32,4,7373,4,2,1,421,Regular Customers
8618,148,12,39808,3,4,4,344,Loyal Customers
8619,239,5,14355,2,2,3,223,Regular Customers
8620,226,5,12762,2,2,2,222,Regular Customers
8621,551,2,7707,1,1,1,111,Lost Customers
8622,793,7,23982,1,4,4,144,At Risk
8623,207,6,17603,2,3,3,233,At Risk
8624,5,4,10232,4,2,2,422,Regular Customers
8625,137,8,20639,3,4,4,344,Loyal Customers
8626,104,7,13934,3,4,3,343,Loyal Customers
8627,71,5,13888,4,2,3,423,Potential Loyalists
8628,281,2,1777,2,1,1,211,Regular Customers
8629,665,2,5048,1,1,1,111,Lost Customers
8630,284,5,12735,2,2,2,222,Regular Customers
8631,475,4,12350,1,2,2,122,Lost Customers
8632,190,4,9373,2,2,2,222,Regular Customers
8633,90,6,13381,3,3,3,333,Loyal Customers
8634,476,3,7541,1,1,1,111,Lost Customers
8635,106,5,17656,3,2,3,323,Potential Loyalists
8636,313,4,11789,2,2,2,222,Regular Customers
8637,310,5,19981,2,2,4,224,Big Spenders
